scene,mode,method,sample_id,frame_index,altitude_m,view_angle_deg,yaw_deg,keypoints,matches,inliers,inlier_ratio,reproj_err_px,scale,tiles_searched,plausible,reject_code,error_m,sigma_m,latency_ms,detect_ms,match_ms,ransac_ms
Scene_09,satellite,edgepoint2_s64,L09_0001,0,63.88,89.44,81.62,2048,310,13,0.0419,1.599,1.0299,9,True,,0.8897,8.0,564.6,404.6,56.7,15.2
Scene_09,satellite,edgepoint2_s64,L09_0002,1,70.66,89.41,82.04,2048,315,17,0.054,1.524,0.375,9,False,PLE-08,,,486.6,415.2,41.7,16.5
Scene_09,satellite,edgepoint2_s64,L09_0003,2,78.25,89.4,82.44,2048,319,9,0.0282,0.845,1.1642,9,True,,0.6682,8.0,527.1,463.0,38.5,12.5
Scene_09,satellite,edgepoint2_s64,L09_0004,3,85.34,89.4,82.7,2048,293,16,0.0546,1.824,0.7246,9,True,,1.5148,8.0,589.8,518.6,42.6,16.3
Scene_09,satellite,edgepoint2_s64,L09_0005,4,91.23,89.42,83.0,2048,297,27,0.0909,1.688,0.8024,9,True,,1.7946,8.0,769.0,696.9,45.3,13.7
Scene_09,satellite,edgepoint2_s64,L09_0006,5,93.91,89.43,83.24,2048,304,12,0.0395,1.567,1.0826,9,True,,5.7369,8.0,656.6,584.3,45.2,12.1
Scene_09,satellite,edgepoint2_s64,L09_0007,6,93.52,87.17,143.04,2048,296,26,0.0878,1.752,0.8037,9,True,,2.0411,8.0,872.1,783.5,56.5,14.0
Scene_09,satellite,edgepoint2_s64,L09_0008,7,92.33,86.78,144.67,2048,279,17,0.0609,1.646,0.1433,9,False,PLE-08,,,863.5,782.6,50.2,14.8
Scene_09,satellite,edgepoint2_s64,L09_0009,8,92.58,86.7,146.03,2048,274,26,0.0949,1.932,0.8755,9,True,,2.5449,8.0,744.2,672.4,40.3,15.1
Scene_09,satellite,edgepoint2_s64,L09_0010,9,92.94,86.86,147.48,2048,264,6,0.0227,0.495,0.2007,9,False,PLE-08,,,735.2,665.2,38.7,14.0
Scene_09,satellite,edgepoint2_s64,L09_0011,10,92.89,87.26,148.38,2048,270,12,0.0444,1.788,0.7182,9,True,,1.2209,8.0,765.4,688.5,44.9,13.9
Scene_09,satellite,edgepoint2_s64,L09_0012,11,93.11,87.99,148.84,2048,231,9,0.039,1.738,0.1013,9,False,PLE-08,,,742.0,668.0,43.4,12.5
