scene,mode,method,sample_id,frame_index,altitude_m,view_angle_deg,yaw_deg,keypoints,matches,inliers,inlier_ratio,reproj_err_px,scale,tiles_searched,plausible,reject_code,error_m,sigma_m,latency_ms,detect_ms,match_ms,ransac_ms
Scene_09,satellite,edgepoint2_s64,L09_0001,0,63.88,89.44,81.62,512,85,5,0.0588,0.029,72.3698,9,False,PLE-08,,,403.6,321.6,11.3,7.4
Scene_09,satellite,edgepoint2_s64,L09_0002,1,70.66,89.41,82.04,512,78,6,0.0769,0.681,2.6041,9,False,PLE-08,,,344.5,315.0,13.4,4.2
Scene_09,satellite,edgepoint2_s64,L09_0003,2,78.25,89.4,82.44,512,75,5,0.0667,0.185,0.5278,9,False,PLE-08,,,417.0,383.5,16.3,4.3
Scene_09,satellite,edgepoint2_s64,L09_0004,3,85.34,89.4,82.7,512,75,5,0.0667,0.053,0.6118,9,False,PLE-08,,,532.2,497.1,17.6,4.5
Scene_09,satellite,edgepoint2_s64,L09_0005,4,91.23,89.42,83.0,512,66,5,0.0758,0.156,0.499,9,False,PLE-08,,,636.9,591.9,16.5,4.0
Scene_09,satellite,edgepoint2_s64,L09_0006,5,93.91,89.43,83.24,512,67,6,0.0896,0.659,16.3917,9,False,PLE-08,,,635.0,600.4,16.2,2.2
Scene_09,satellite,edgepoint2_s64,L09_0007,6,93.52,87.17,143.04,512,70,5,0.0714,0.417,0.1937,9,False,PLE-08,,,920.6,883.6,15.7,3.6
Scene_09,satellite,edgepoint2_s64,L09_0008,7,92.33,86.78,144.67,512,75,5,0.0667,0.118,0.5182,9,False,PLE-08,,,864.5,822.4,16.3,4.9
Scene_09,satellite,edgepoint2_s64,L09_0009,8,92.58,86.7,146.03,512,67,4,0.0597,0.0,0.6475,9,False,PLE-08,,,772.6,735.7,15.9,3.7
Scene_09,satellite,edgepoint2_s64,L09_0010,9,92.94,86.86,147.48,512,66,5,0.0758,0.495,1.8095,9,False,PLE-08,,,763.3,724.6,14.4,2.9
Scene_09,satellite,edgepoint2_s64,L09_0011,10,92.89,87.26,148.38,512,63,5,0.0794,0.186,0.1869,9,False,PLE-08,,,743.2,708.6,14.5,3.2
Scene_09,satellite,edgepoint2_s64,L09_0012,11,93.11,87.99,148.84,512,62,5,0.0806,0.639,1.2983,9,False,PLE-08,,,863.2,826.9,17.2,3.1
Scene_09,satellite,edgepoint2_s64,L09_0013,12,93.37,89.37,105.79,512,63,6,0.0952,0.404,0.855,9,False,PLE-08,,,659.3,629.1,11.2,4.2
Scene_09,satellite,edgepoint2_s64,L09_0014,13,92.56,89.78,93.72,512,60,5,0.0833,0.292,3.823,9,False,PLE-08,,,515.2,482.5,11.4,3.1
Scene_09,satellite,edgepoint2_s64,L09_0015,14,93.57,89.73,93.19,512,62,5,0.0806,0.172,1.3181,9,False,PLE-08,,,484.3,454.7,11.7,3.4
Scene_09,satellite,edgepoint2_s64,L09_0016,15,93.74,89.85,93.35,512,65,5,0.0769,0.371,13.5819,9,False,PLE-08,,,523.3,482.9,18.0,3.2
Scene_09,satellite,edgepoint2_s64,L09_0017,16,93.66,89.88,93.38,512,64,5,0.0781,0.313,151.5384,9,False,PLE-08,,,529.5,495.9,16.5,3.0
Scene_09,satellite,edgepoint2_s64,L09_0018,17,93.23,89.83,93.36,512,89,6,0.0674,0.402,3.5511,9,False,PLE-08,,,503.9,470.7,15.5,4.1
Scene_09,satellite,edgepoint2_s64,L09_0019,18,93.27,89.78,93.29,512,79,5,0.0633,0.213,5.7011,9,False,PLE-08,,,530.1,485.1,17.4,3.8
Scene_09,satellite,edgepoint2_s64,L09_0020,19,93.36,89.93,93.43,512,78,5,0.0641,0.295,4.3398,9,False,PLE-08,,,531.6,486.8,21.5,3.4
Scene_09,satellite,edgepoint2_s64,L09_0021,20,93.06,89.94,93.38,512,90,5,0.0556,0.026,5.0671,9,False,PLE-08,,,515.1,477.9,16.8,4.8
Scene_09,satellite,edgepoint2_s64,L09_0022,21,93.23,89.81,93.04,512,75,4,0.0533,0.0,6.0678,9,False,PLE-08,,,504.5,468.8,17.3,4.0
Scene_09,satellite,edgepoint2_s64,L09_0023,22,93.7,89.91,92.25,512,66,5,0.0758,0.443,4.6167,9,False,PLE-08,,,503.0,466.6,15.9,3.8
Scene_09,satellite,edgepoint2_s64,L09_0024,23,93.92,89.94,91.82,512,64,5,0.0781,0.177,0.909,9,False,PLE-08,,,521.7,483.0,16.8,3.0
Scene_09,satellite,edgepoint2_s64,L09_0025,24,93.97,89.92,91.51,512,57,5,0.0877,0.28,63.8601,9,False,PLE-08,,,521.5,487.9,16.5,3.4
Scene_09,satellite,edgepoint2_s64,L09_0026,25,93.93,89.76,91.42,512,61,4,0.0656,0.0,2.4514,9,False,PLE-08,,,507.7,476.0,14.9,3.1
