scene,mode,method,sample_id,frame_index,altitude_m,view_angle_deg,yaw_deg,keypoints,matches,inliers,inlier_ratio,reproj_err_px,scale,tiles_searched,plausible,reject_code,error_m,sigma_m,latency_ms,detect_ms,match_ms,ransac_ms
Scene_09,satellite,xfeat_mnn,L09_0001,0,63.88,89.44,81.62,512,31,8,0.2581,1.088,1.3022,9,False,PLE-08,,,414.1,336.3,10.6,4.1
Scene_09,satellite,xfeat_mnn,L09_0002,1,70.66,89.41,82.04,512,42,11,0.2619,1.264,1.5145,9,False,PLE-08,,,401.8,377.6,7.9,3.5
Scene_09,satellite,xfeat_mnn,L09_0003,2,78.25,89.4,82.44,512,39,9,0.2308,1.344,4.2937,9,False,PLE-08,,,495.9,467.0,11.4,4.1
Scene_09,satellite,xfeat_mnn,L09_0004,3,85.34,89.4,82.7,512,45,9,0.2,0.692,0.4046,9,False,PLE-08,,,566.5,536.8,12.1,3.4
Scene_09,satellite,xfeat_mnn,L09_0005,4,91.23,89.42,83.0,512,36,7,0.1944,0.737,5.3042,9,False,PLE-08,,,767.9,730.0,8.0,3.7
Scene_09,satellite,xfeat_mnn,L09_0006,5,93.91,89.43,83.24,512,31,5,0.1613,0.1,0.3732,9,False,PLE-08,,,687.8,654.9,11.9,3.7
Scene_09,satellite,xfeat_mnn,L09_0007,6,93.52,87.17,143.04,512,31,8,0.2581,0.936,1.1941,9,True,,3.0599,8.0,977.7,949.3,8.0,2.7
Scene_09,satellite,xfeat_mnn,L09_0008,7,92.33,86.78,144.67,512,26,6,0.2308,0.923,0.1348,9,False,PLE-08,,,836.8,802.5,12.3,2.7
Scene_09,satellite,xfeat_mnn,L09_0009,8,92.58,86.7,146.03,512,31,5,0.1613,0.173,0.2437,9,False,PLE-08,,,865.4,833.4,11.3,3.0
Scene_09,satellite,xfeat_mnn,L09_0010,9,92.94,86.86,147.48,512,31,8,0.2581,1.088,162.7538,9,False,PLE-08,,,795.1,767.0,8.2,3.2
Scene_09,satellite,xfeat_mnn,L09_0011,10,92.89,87.26,148.38,512,16,5,0.3125,0.419,0.2089,9,False,PLE-08,,,839.2,811.0,10.5,1.3
Scene_09,satellite,xfeat_mnn,L09_0012,11,93.11,87.99,148.84,512,24,6,0.25,0.532,0.544,9,False,PLE-08,,,755.1,724.7,11.6,1.5
Scene_09,satellite,xfeat_mnn,L09_0013,12,93.37,89.37,105.79,512,31,7,0.2258,0.898,2.4102,9,False,PLE-08,,,636.3,601.8,10.6,2.1
Scene_09,satellite,xfeat_mnn,L09_0014,13,92.56,89.78,93.72,512,21,5,0.2381,0.496,3.243,9,False,PLE-08,,,522.7,497.3,8.2,1.4
Scene_09,satellite,xfeat_mnn,L09_0015,14,93.57,89.73,93.19,512,29,7,0.2414,0.681,0.5012,9,False,PLE-08,,,490.6,463.6,10.3,1.4
Scene_09,satellite,xfeat_mnn,L09_0016,15,93.74,89.85,93.35,512,19,5,0.2632,0.375,1.1501,9,False,PLE-08,,,485.9,449.9,14.3,1.5
Scene_09,satellite,xfeat_mnn,L09_0017,16,93.66,89.88,93.38,512,16,4,0.25,0.0,0.3567,9,False,PLE-08,,,492.0,463.5,12.4,1.5
