scene,mode,method,sample_id,frame_index,altitude_m,view_angle_deg,yaw_deg,keypoints,matches,inliers,inlier_ratio,reproj_err_px,scale,tiles_searched,plausible,reject_code,error_m,sigma_m,latency_ms,detect_ms,match_ms,ransac_ms
Scene_16,satellite,xfeat_mnn,L16_0001,0,111.47,89.61,274.48,4096,617,6,0.0097,0.798,0.9079,12,True,,119.0404,8.0,314.0,134.3,140.8,6.1
Scene_16,satellite,xfeat_mnn,L16_0002,1,108.31,89.15,274.93,4096,646,37,0.0573,1.706,0.7409,12,True,,11.0333,8.0,274.6,129.2,134.5,6.7
Scene_16,satellite,xfeat_mnn,L16_0003,2,106.86,89.11,274.93,4096,622,30,0.0482,1.785,0.696,12,True,,10.6159,8.0,379.0,198.3,167.2,9.6
Scene_16,satellite,xfeat_mnn,L16_0004,3,105.35,89.09,274.94,4096,650,38,0.0585,1.773,0.6643,12,True,,10.4855,8.0,361.7,208.0,141.0,7.0
Scene_16,satellite,xfeat_mnn,L16_0005,4,104.01,89.11,274.94,4096,646,32,0.0495,1.932,0.6715,12,True,,10.2986,8.0,273.9,122.4,139.4,7.8
Scene_16,satellite,xfeat_mnn,L16_0006,5,102.45,89.19,274.79,4096,687,31,0.0451,1.742,0.6542,12,True,,10.2462,8.0,273.0,120.5,140.0,8.6
Scene_16,satellite,xfeat_mnn,L16_0007,6,100.67,89.38,274.62,4096,644,33,0.0512,1.97,0.7842,12,True,,9.9061,8.0,270.5,120.1,140.9,6.0
Scene_16,satellite,xfeat_mnn,L16_0008,7,98.78,89.63,274.34,4096,625,35,0.056,1.945,0.6614,12,True,,10.1865,8.0,258.7,112.1,135.6,7.5
Scene_16,satellite,xfeat_mnn,L16_0009,8,97.42,89.79,274.03,4096,616,29,0.0471,1.989,2.4615,12,False,PLE-08,,,257.1,104.3,140.3,8.5
Scene_16,satellite,xfeat_mnn,L16_0010,9,96.04,89.86,273.64,4096,611,28,0.0458,2.08,1.6616,12,False,PLE-08,,,255.1,103.7,140.3,7.9
Scene_16,satellite,xfeat_mnn,L16_0011,10,94.49,89.83,273.22,4096,624,9,0.0144,0.942,1.1495,12,True,,9.7088,8.0,241.9,95.3,136.6,6.7
Scene_16,satellite,xfeat_mnn,L16_0012,11,93.12,89.79,272.84,4096,624,18,0.0288,1.759,0.4333,12,False,PLE-08,,,241.5,93.4,135.4,9.6
Scene_16,satellite,xfeat_mnn,L16_0013,12,91.42,89.61,272.56,4096,675,30,0.0444,1.556,1.0402,12,True,,1.7839,8.0,233.0,88.1,134.6,7.1
Scene_16,satellite,xfeat_mnn,L16_0014,13,90.04,89.53,272.35,4096,645,37,0.0574,1.996,1.0305,12,True,,2.4667,8.0,233.8,88.4,135.3,7.1
Scene_16,satellite,xfeat_mnn,L16_0125,14,77.3,89.86,207.89,4096,484,20,0.0413,1.837,0.8344,12,True,,3.1762,8.0,239.1,93.2,135.9,7.3
Scene_16,satellite,xfeat_mnn,L16_0126,15,72.67,89.12,206.71,4096,492,7,0.0142,1.432,1.3845,12,False,PLE-08,,,231.4,82.8,138.5,7.1
Scene_16,satellite,xfeat_mnn,L16_0248,16,106.33,69.88,176.48,4096,612,8,0.0131,1.202,3.7752,12,False,PLE-08,,,293.1,145.7,134.0,9.0
Scene_16,satellite,xfeat_mnn,L16_0249,17,106.48,85.09,181.88,4096,551,6,0.0109,0.54,0.075,12,False,PLE-08,,,271.2,122.2,136.5,8.5
Scene_16,satellite,xfeat_mnn,L16_0250,18,106.56,85.2,182.14,4096,610,8,0.0131,1.066,0.435,12,False,PLE-08,,,268.9,120.0,135.6,9.2
Scene_16,satellite,xfeat_mnn,L16_0251,19,108.82,85.27,185.57,4096,617,6,0.0097,0.344,1.0521,12,True,,230.0571,8.0,288.5,144.0,132.5,8.1
Scene_16,satellite,xfeat_mnn,L16_0252,20,112.12,85.23,185.14,4096,617,9,0.0146,1.118,0.6939,12,True,,59.2206,8.0,297.0,148.7,137.2,6.8
Scene_16,satellite,xfeat_mnn,L16_0253,21,111.97,85.26,185.07,4096,660,11,0.0167,1.403,0.9877,12,True,,12.4065,8.0,301.1,147.5,140.5,8.8
Scene_16,satellite,xfeat_mnn,L16_0254,22,111.76,85.19,185.07,4096,652,22,0.0337,1.996,1.2652,12,True,,15.9183,8.0,303.9,152.6,138.6,8.4
Scene_16,satellite,xfeat_mnn,L16_0255,23,111.71,85.26,185.04,4096,652,10,0.0153,0.719,1.4,12,False,PLE-08,,,314.9,154.7,146.6,9.5
Scene_16,satellite,xfeat_mnn,L16_0256,24,111.78,85.38,185.16,4096,636,11,0.0173,1.887,0.9204,12,True,,28.5768,8.0,303.8,146.3,142.8,10.3
Scene_16,satellite,xfeat_mnn,L16_0257,25,111.66,85.46,185.23,4096,678,12,0.0177,1.353,0.1323,12,False,PLE-08,,,311.0,146.9,148.9,11.0
Scene_16,satellite,xfeat_mnn,L16_0258,26,111.64,85.51,185.27,4096,721,19,0.0264,1.427,0.9077,12,True,,13.5038,8.0,301.6,145.5,143.4,8.5
Scene_16,satellite,xfeat_mnn,L16_0259,27,111.61,85.58,185.28,4096,797,29,0.0364,1.529,0.5499,12,False,PLE-08,,,331.7,153.5,164.2,9.6
Scene_16,satellite,xfeat_mnn,L16_0260,28,111.67,85.6,185.24,4096,824,19,0.0231,1.626,0.9948,12,True,,7.3653,8.0,307.0,150.9,143.1,8.5
Scene_16,satellite,xfeat_mnn,L16_0261,29,111.44,85.64,185.27,4096,806,38,0.0471,1.5,0.5894,12,False,PLE-08,,,298.2,143.4,139.4,9.9
Scene_16,satellite,xfeat_mnn,L16_0262,30,111.31,86.36,228.8,4096,822,47,0.0572,1.684,0.9237,12,True,,7.4758,8.0,410.1,252.5,140.4,12.6
Scene_16,satellite,xfeat_mnn,L16_0263,31,111.5,86.99,283.32,4096,807,43,0.0533,1.717,0.9945,12,True,,4.9477,8.0,347.1,192.0,143.0,7.7
Scene_16,satellite,xfeat_mnn,L16_0264,32,111.72,86.65,279.01,4096,793,44,0.0555,1.468,1.0683,12,True,,6.4355,8.0,320.5,162.3,145.4,8.6
Scene_16,satellite,xfeat_mnn,L16_0265,33,111.62,86.56,280.31,4096,824,48,0.0583,1.55,1.0187,12,True,,7.0579,8.0,317.8,164.9,141.2,7.5
Scene_16,satellite,xfeat_mnn,L16_0266,34,111.4,86.51,280.69,4096,828,49,0.0592,1.695,1.1966,12,True,,6.8954,8.0,312.7,159.6,140.9,7.6
Scene_16,satellite,xfeat_mnn,L16_0267,35,111.21,86.44,279.68,4096,826,40,0.0484,1.695,1.059,12,True,,6.9221,8.0,309.6,156.1,139.7,9.2
Scene_16,satellite,xfeat_mnn,L16_0268,36,110.89,86.25,276.19,4096,774,34,0.0439,1.489,1.197,12,True,,7.7333,8.0,365.5,214.3,137.2,8.9
Scene_16,satellite,xfeat_mnn,L16_0269,37,110.9,86.12,272.42,4096,692,15,0.0217,1.816,0.5462,12,False,PLE-08,,,286.8,132.0,139.8,10.9
Scene_16,satellite,xfeat_mnn,L16_0270,38,110.77,84.44,273.87,4096,697,19,0.0273,1.645,1.279,12,True,,11.643,8.0,279.4,132.7,134.2,8.4
Scene_16,satellite,xfeat_mnn,L16_0271,39,110.89,73.84,274.24,4096,828,18,0.0217,1.997,1.6544,12,False,PLE-08,,,303.5,150.4,138.3,10.4
Scene_16,satellite,xfeat_mnn,L16_0272,40,111.01,69.21,274.36,4096,806,11,0.0136,1.073,1.1741,12,True,,35.7607,8.0,306.7,156.1,136.0,9.7
