scene,mode,method,sample_id,frame_index,altitude_m,view_angle_deg,yaw_deg,keypoints,matches,inliers,inlier_ratio,reproj_err_px,scale,tiles_searched,plausible,reject_code,error_m,sigma_m,latency_ms,detect_ms,match_ms,ransac_ms
Scene_22,satellite,xfeat_mnn,L22_0030,0,68.39,85.09,337.63,4096,264,7,0.0265,0.748,0.9451,4,True,,12.7538,8.0,136.1,76.6,45.5,2.6
Scene_22,satellite,xfeat_mnn,L22_0031,1,68.33,85.15,337.17,4096,238,7,0.0294,0.809,0.4539,4,False,PLE-08,,,119.4,68.6,44.8,3.1
Scene_22,satellite,xfeat_mnn,L22_0032,2,67.38,89.55,336.48,4096,299,6,0.0201,1.137,0.684,4,True,,110.1569,8.0,126.9,75.3,45.6,3.1
Scene_22,satellite,xfeat_mnn,L22_0033,3,66.88,82.62,335.78,4096,316,7,0.0222,0.392,0.4618,4,False,PLE-08,,,125.6,72.3,43.7,6.2
Scene_22,satellite,xfeat_mnn,L22_0034,4,66.44,74.73,334.6,4096,293,10,0.0341,1.212,0.4127,4,False,PLE-08,,,128.6,77.8,42.3,5.4
Scene_22,satellite,xfeat_mnn,L22_0124,5,62.7,67.66,79.95,4096,247,7,0.0283,0.848,0.8877,4,True,,21.4373,8.0,111.9,60.2,45.3,3.4
Scene_22,satellite,xfeat_mnn,L22_0125,6,64.69,67.62,80.37,4096,234,6,0.0256,0.466,1.948,4,False,PLE-08,,,118.4,64.2,45.5,5.3
Scene_22,satellite,xfeat_mnn,L22_0126,7,67.76,67.53,79.38,4096,242,6,0.0248,0.435,1.9685,4,False,PLE-08,,,125.2,73.9,43.8,4.0
Scene_22,satellite,xfeat_mnn,L22_0127,8,70.15,78.8,78.09,4096,245,7,0.0286,0.621,0.819,4,False,PLE-08,,,125.0,73.4,42.6,5.8
Scene_22,satellite,xfeat_mnn,L22_0128,9,70.3,79.23,73.96,4096,250,7,0.028,0.81,0.3839,4,False,PLE-08,,,125.6,72.8,44.5,5.2
Scene_22,satellite,xfeat_mnn,L22_0129,10,69.87,79.29,73.79,4096,262,6,0.0229,0.445,0.5554,4,False,PLE-08,,,125.5,71.3,46.1,4.9
Scene_22,satellite,xfeat_mnn,L22_0130,11,69.13,79.12,74.95,4096,260,9,0.0346,0.966,0.8346,4,True,,51.1672,8.0,123.2,68.1,48.1,3.8
Scene_22,satellite,xfeat_mnn,L22_0131,12,68.89,78.83,77.1,4096,243,10,0.0412,1.557,0.3465,4,False,PLE-08,,,118.6,65.0,45.1,5.0
Scene_22,satellite,xfeat_mnn,L22_0132,13,69.71,78.97,77.06,4096,253,7,0.0277,0.6,1.0623,4,False,PLE-08,,,124.3,71.9,43.8,5.6
Scene_22,satellite,xfeat_mnn,L22_0133,14,69.78,81.71,137.93,4096,254,8,0.0315,1.126,1.5182,4,False,PLE-08,,,137.3,86.6,43.7,3.6
Scene_22,satellite,xfeat_mnn,L22_0134,15,69.85,89.93,183.77,4096,196,8,0.0408,1.247,2.2589,4,False,PLE-08,,,110.5,59.0,44.3,4.3
Scene_22,satellite,xfeat_mnn,L22_0135,16,70.0,86.58,170.82,4096,229,6,0.0262,0.374,4.3948,4,False,PLE-08,,,122.0,68.8,46.1,4.1
Scene_22,satellite,xfeat_mnn,L22_0136,17,69.75,85.51,167.1,4096,229,7,0.0306,0.782,0.6038,4,False,PLE-08,,,133.7,77.7,47.6,5.3
Scene_22,satellite,xfeat_mnn,L22_0163,18,71.66,66.54,273.07,4096,236,6,0.0254,0.298,1.9856,4,False,PLE-08,,,126.4,73.1,46.4,3.5
Scene_22,satellite,xfeat_mnn,L22_0164,19,72.74,67.83,271.33,4096,254,7,0.0276,0.729,1.5913,4,False,PLE-08,,,119.1,67.5,44.5,4.3
Scene_22,satellite,xfeat_mnn,L22_0165,20,74.37,67.89,270.94,4096,218,8,0.0367,0.88,7.2958,4,False,PLE-08,,,130.9,76.5,47.9,3.4
Scene_22,satellite,xfeat_mnn,L22_0166,21,76.3,67.76,271.08,4096,209,9,0.0431,1.446,2.5775,4,False,PLE-08,,,126.9,73.3,47.3,3.5
Scene_22,satellite,xfeat_mnn,L22_0167,22,78.25,67.65,271.34,4096,222,6,0.027,0.384,2.5379,4,False,PLE-08,,,137.1,82.0,48.4,3.5
