scene,mode,method,sample_id,frame_index,altitude_m,view_angle_deg,yaw_deg,keypoints,matches,inliers,inlier_ratio,reproj_err_px,scale,tiles_searched,plausible,reject_code,error_m,sigma_m,latency_ms,detect_ms,match_ms,ransac_ms
Scene_09,satellite,xfeat_lg,L09_0001,0,63.88,89.44,81.62,2048,0,0,0.0,,,9,False,PLE-05,,,7954.1,262.3,7609.2,0
Scene_09,satellite,xfeat_lg,L09_0002,1,70.66,89.41,82.04,2048,54,13,0.2407,1.15,0.4295,9,False,PLE-08,,,8034.0,290.4,7726.7,6.1
Scene_09,satellite,xfeat_lg,L09_0003,2,78.25,89.4,82.44,2048,40,12,0.3,1.226,1.9398,9,False,PLE-08,,,8080.5,389.3,7674.8,4.2
Scene_09,satellite,xfeat_lg,L09_0004,3,85.34,89.4,82.7,2048,61,17,0.2787,1.756,0.3154,9,False,PLE-08,,,8048.7,426.5,7602.2,7.8
Scene_09,satellite,xfeat_lg,L09_0005,4,91.23,89.42,83.0,2048,71,17,0.2394,1.676,1.9376,9,False,PLE-08,,,8131.2,471.7,7635.8,10.3
Scene_09,satellite,xfeat_lg,L09_0006,5,93.91,89.43,83.24,2048,35,12,0.3429,1.233,0.083,9,False,PLE-08,,,8259.6,541.4,7701.5,3.3
Scene_09,satellite,xfeat_lg,L09_0007,6,93.52,87.17,143.04,2048,58,16,0.2759,1.261,0.8307,9,True,,1.209,8.0,8670.6,787.8,7861.5,6.1
Scene_09,satellite,xfeat_lg,L09_0008,7,92.33,86.78,144.67,2048,21,11,0.5238,1.007,1.0915,9,False,PLE-08,,,8768.2,831.7,7919.7,2.2
Scene_09,satellite,xfeat_lg,L09_0009,8,92.58,86.7,146.03,2048,67,15,0.2239,1.242,2.7837,9,False,PLE-08,,,8189.3,835.7,7327.6,8.6
Scene_09,satellite,xfeat_lg,L09_0010,9,92.94,86.86,147.48,2048,24,9,0.375,0.626,2.8627,9,False,PLE-08,,,8649.7,823.7,7806.9,2.4
Scene_09,satellite,xfeat_lg,L09_0011,10,92.89,87.26,148.38,2048,5,0,0.0,,,9,False,PLE-05,,,9265.3,806.4,8443.8,0
Scene_09,satellite,xfeat_lg,L09_0012,11,93.11,87.99,148.84,2048,1,0,0.0,,,9,False,PLE-05,,,8571.6,751.3,7805.9,0
Scene_09,satellite,xfeat_lg,L09_0013,12,93.37,89.37,105.79,2048,14,6,0.4286,0.648,0.6205,9,False,PLE-08,,,7960.8,640.2,7304.7,1.2
Scene_09,satellite,xfeat_lg,L09_0014,13,92.56,89.78,93.72,2048,9,0,0.0,,,9,False,PLE-05,,,8010.5,514.5,7478.7,0
Scene_09,satellite,xfeat_lg,L09_0015,14,93.57,89.73,93.19,2048,5,0,0.0,,,9,False,PLE-05,,,8807.3,461.6,8331.2,0
Scene_09,satellite,xfeat_lg,L09_0016,15,93.74,89.85,93.35,2048,5,0,0.0,,,9,False,PLE-05,,,7945.2,492.5,7439.7,0
Scene_09,satellite,xfeat_lg,L09_0017,16,93.66,89.88,93.38,2048,2,0,0.0,,,9,False,PLE-05,,,8367.7,514.4,7840.5,0
Scene_09,satellite,xfeat_lg,L09_0018,17,93.23,89.83,93.36,2048,0,0,0.0,,,9,False,PLE-05,,,8385.2,460.3,7911.9,0
Scene_09,satellite,xfeat_lg,L09_0019,18,93.27,89.78,93.29,2048,0,0,0.0,,,9,False,PLE-05,,,8398.7,483.1,7877.6,0
Scene_09,satellite,xfeat_lg,L09_0020,19,93.36,89.93,93.43,2048,4,0,0.0,,,9,False,PLE-05,,,8803.6,472.3,8317.8,0
Scene_09,satellite,xfeat_lg,L09_0021,20,93.06,89.94,93.38,2048,0,0,0.0,,,9,False,PLE-05,,,8782.0,496.5,8272.4,0
Scene_09,satellite,xfeat_lg,L09_0022,21,93.23,89.81,93.04,2048,0,0,0.0,,,9,False,PLE-05,,,8414.8,474.8,7927.3,0
Scene_09,satellite,xfeat_lg,L09_0023,22,93.7,89.91,92.25,2048,2,0,0.0,,,9,False,PLE-05,,,7850.0,494.8,7342.6,0
Scene_09,satellite,xfeat_lg,L09_0024,23,93.92,89.94,91.82,2048,9,0,0.0,,,9,False,PLE-05,,,7830.8,474.7,7343.4,0
Scene_09,satellite,xfeat_lg,L09_0025,24,93.97,89.92,91.51,2048,1,0,0.0,,,9,False,PLE-05,,,8313.2,526.6,7772.1,0
Scene_09,satellite,xfeat_lg,L09_0026,25,93.93,89.76,91.42,2048,4,0,0.0,,,9,False,PLE-05,,,9095.1,501.3,8579.1,0
Scene_09,satellite,xfeat_lg,L09_0027,26,93.83,89.53,91.31,2048,2,0,0.0,,,9,False,PLE-05,,,8227.8,547.8,7666.6,0
Scene_09,satellite,xfeat_lg,L09_0028,27,93.36,89.2,91.18,2048,2,0,0.0,,,9,False,PLE-05,,,8350.7,418.3,7918.3,0
Scene_09,satellite,xfeat_lg,L09_0029,28,93.19,89.08,90.45,2048,0,0,0.0,,,9,False,PLE-05,,,8778.7,419.4,8347.4,0
Scene_09,satellite,xfeat_lg,L09_0030,29,93.26,89.05,90.26,2048,0,0,0.0,,,9,False,PLE-05,,,8190.1,442.6,7734.3,0
Scene_09,satellite,xfeat_lg,L09_0031,30,93.22,89.06,90.15,2048,3,0,0.0,,,9,False,PLE-05,,,8288.3,397.1,7869.7,0
Scene_09,satellite,xfeat_lg,L09_0032,31,93.11,89.06,90.38,2048,0,0,0.0,,,9,False,PLE-05,,,8533.7,480.7,8032.6,0
Scene_09,satellite,xfeat_lg,L09_0033,32,93.08,89.12,90.19,2048,0,0,0.0,,,9,False,PLE-05,,,8655.3,449.5,8193.8,0
Scene_09,satellite,xfeat_lg,L09_0034,33,93.2,89.0,90.01,2048,0,0,0.0,,,9,False,PLE-05,,,7986.3,407.1,7566.3,0
Scene_09,satellite,xfeat_lg,L09_0035,34,93.17,88.96,89.77,2048,0,0,0.0,,,9,False,PLE-05,,,8068.7,394.2,7661.6,0
Scene_09,satellite,xfeat_lg,L09_0036,35,93.24,89.05,89.72,2048,0,0,0.0,,,9,False,PLE-05,,,8608.0,407.3,8186.6,0
Scene_09,satellite,xfeat_lg,L09_0037,36,93.08,89.04,89.8,2048,6,0,0.0,,,9,False,PLE-05,,,8180.5,453.5,7714.2,0
Scene_09,satellite,xfeat_lg,L09_0038,37,93.22,89.04,89.87,2048,2,0,0.0,,,9,False,PLE-05,,,8204.2,384.8,7806.6,0
Scene_09,satellite,xfeat_lg,L09_0039,38,93.08,89.04,89.94,2048,7,0,0.0,,,9,False,PLE-05,,,7919.5,392.7,7510.4,0
Scene_09,satellite,xfeat_lg,L09_0040,39,92.99,89.08,89.96,2048,4,0,0.0,,,9,False,PLE-05,,,8220.7,407.8,7801.2,0
