scene,mode,method,sample_id,frame_index,altitude_m,view_angle_deg,yaw_deg,keypoints,matches,inliers,inlier_ratio,reproj_err_px,scale,tiles_searched,plausible,reject_code,error_m,sigma_m,latency_ms,detect_ms,match_ms,ransac_ms
Scene_09,satellite,xfeat_mnn,L09_0001,0,63.88,89.44,81.62,2048,275,8,0.0291,1.675,0.3688,9,False,PLE-08,,,645.8,459.2,74.8,19.5
Scene_09,satellite,xfeat_mnn,L09_0002,1,70.66,89.41,82.04,2048,279,15,0.0538,1.884,2.0601,9,False,PLE-08,,,519.6,399.0,82.4,17.0
Scene_09,satellite,xfeat_mnn,L09_0003,2,78.25,89.4,82.44,2048,256,23,0.0898,1.944,1.3927,9,False,PLE-08,,,556.7,456.5,68.8,19.8
Scene_09,satellite,xfeat_mnn,L09_0004,3,85.34,89.4,82.7,2048,300,15,0.05,1.787,2.4504,9,False,PLE-08,,,609.9,497.7,77.6,20.8
Scene_09,satellite,xfeat_mnn,L09_0005,4,91.23,89.42,83.0,2048,263,25,0.0951,1.87,2.7231,9,False,PLE-08,,,676.3,571.9,69.2,18.9
Scene_09,satellite,xfeat_mnn,L09_0006,5,93.91,89.43,83.24,2048,274,21,0.0766,1.64,1.0457,9,True,,3.8122,8.0,799.9,678.5,87.7,12.8
Scene_09,satellite,xfeat_mnn,L09_0007,6,93.52,87.17,143.04,2048,226,9,0.0398,0.658,0.6697,9,True,,3.763,8.0,1029.7,918.9,80.1,13.9
Scene_09,satellite,xfeat_mnn,L09_0008,7,92.33,86.78,144.67,2048,226,21,0.0929,1.672,3.2141,9,False,PLE-08,,,886.7,779.5,73.3,16.2
Scene_09,satellite,xfeat_mnn,L09_0009,8,92.58,86.7,146.03,2048,214,13,0.0607,1.367,2.2922,9,False,PLE-08,,,852.9,755.0,67.3,14.8
Scene_09,satellite,xfeat_mnn,L09_0010,9,92.94,86.86,147.48,2048,230,12,0.0522,1.588,1.1082,9,True,,5.1618,8.0,845.7,741.1,70.3,18.0
Scene_09,satellite,xfeat_mnn,L09_0011,10,92.89,87.26,148.38,2048,210,7,0.0333,0.817,37.0757,9,False,PLE-08,,,859.8,751.4,78.8,13.8
Scene_09,satellite,xfeat_mnn,L09_0012,11,93.11,87.99,148.84,2048,203,12,0.0591,1.537,0.5633,9,False,PLE-08,,,836.5,706.9,89.1,14.1
Scene_09,satellite,xfeat_mnn,L09_0013,12,93.37,89.37,105.79,2048,237,8,0.0338,0.919,0.3001,9,False,PLE-08,,,711.7,617.3,65.6,14.1
Scene_09,satellite,xfeat_mnn,L09_0014,13,92.56,89.78,93.72,2048,255,9,0.0353,1.496,0.85,9,False,PLE-08,,,548.5,457.7,63.5,14.2
Scene_09,satellite,xfeat_mnn,L09_0015,14,93.57,89.73,93.19,2048,248,10,0.0403,1.18,0.8171,9,True,,24.1026,8.0,546.7,449.5,72.6,11.2
Scene_09,satellite,xfeat_mnn,L09_0016,15,93.74,89.85,93.35,2048,228,5,0.0219,0.06,0.462,9,False,PLE-08,,,534.0,439.4,68.3,13.3
Scene_09,satellite,xfeat_mnn,L09_0017,16,93.66,89.88,93.38,2048,213,6,0.0282,0.616,3.7116,9,False,PLE-08,,,543.7,445.5,70.9,13.9
Scene_09,satellite,xfeat_mnn,L09_0018,17,93.23,89.83,93.36,2048,225,5,0.0222,0.247,5844.3402,9,False,PLE-08,,,513.6,416.5,68.8,13.9
Scene_09,satellite,xfeat_mnn,L09_0019,18,93.27,89.78,93.29,2048,272,8,0.0294,1.286,1.1224,9,True,,2.3891,8.0,520.4,420.7,72.9,12.8
Scene_09,satellite,xfeat_mnn,L09_0020,19,93.36,89.93,93.43,2048,294,6,0.0204,0.623,0.8831,9,True,,4.5643,8.0,544.6,444.3,72.9,14.2
Scene_09,satellite,xfeat_mnn,L09_0021,20,93.06,89.94,93.38,2048,275,6,0.0218,0.621,2.4343,9,False,PLE-08,,,560.6,446.4,83.2,17.7
Scene_09,satellite,xfeat_mnn,L09_0022,21,93.23,89.81,93.04,2048,246,8,0.0325,0.956,0.8674,9,True,,3.6183,8.0,615.7,515.7,72.0,11.6
Scene_09,satellite,xfeat_mnn,L09_0023,22,93.7,89.91,92.25,2048,193,6,0.0311,0.465,1.5676,9,False,PLE-08,,,575.7,484.1,66.7,11.7
Scene_09,satellite,xfeat_mnn,L09_0024,23,93.92,89.94,91.82,2048,249,13,0.0522,1.71,0.5353,9,False,PLE-08,,,549.3,435.9,86.7,14.5
Scene_09,satellite,xfeat_mnn,L09_0025,24,93.97,89.92,91.51,2048,211,5,0.0237,0.149,0.9289,9,True,,43.2884,8.0,557.5,457.6,73.5,10.1
Scene_09,satellite,xfeat_mnn,L09_0026,25,93.93,89.76,91.42,2048,242,15,0.062,1.501,0.7433,9,True,,1.5648,8.0,557.0,449.2,66.8,15.0
Scene_09,satellite,xfeat_mnn,L09_0027,26,93.83,89.53,91.31,2048,228,7,0.0307,0.818,4.1913,9,False,PLE-08,,,543.9,430.8,79.0,14.1
Scene_09,satellite,xfeat_mnn,L09_0028,27,93.36,89.2,91.18,2048,238,7,0.0294,0.602,71.5618,9,False,PLE-08,,,508.0,412.9,68.2,13.0
Scene_09,satellite,xfeat_mnn,L09_0029,28,93.19,89.08,90.45,2048,219,7,0.032,0.703,0.6964,9,True,,6.05,8.0,497.1,405.2,67.1,11.7
Scene_09,satellite,xfeat_mnn,L09_0030,29,93.26,89.05,90.26,2048,205,6,0.0293,0.81,6.1294,9,False,PLE-08,,,511.4,407.9,76.1,12.8
Scene_09,satellite,xfeat_mnn,L09_0031,30,93.22,89.06,90.15,2048,178,5,0.0281,0.324,0.3497,9,False,PLE-08,,,503.9,405.1,71.9,12.7
Scene_09,satellite,xfeat_mnn,L09_0032,31,93.11,89.06,90.38,2048,212,6,0.0283,0.417,4.6228,9,False,PLE-08,,,589.5,449.2,114.1,13.7
Scene_09,satellite,xfeat_mnn,L09_0033,32,93.08,89.12,90.19,2048,184,6,0.0326,1.07,0.3666,9,False,PLE-08,,,531.7,429.1,76.5,13.1
