scene,mode,method,sample_id,frame_index,altitude_m,view_angle_deg,yaw_deg,keypoints,matches,inliers,inlier_ratio,reproj_err_px,scale,tiles_searched,plausible,reject_code,error_m,sigma_m,latency_ms,detect_ms,match_ms,ransac_ms
Scene_09,satellite,xfeat_mnn,L09_0053,52,91.96,88.9,91.21,4096,480,9,0.0187,0.571,0.4439,9,False,PLE-08,,,2991.6,1774.2,1160.9,28.3
Scene_09,satellite,xfeat_mnn,L09_0054,53,92.21,88.65,90.92,4096,473,6,0.0127,0.691,0.7435,9,False,PLE-08,,,2906.0,1744.1,1106.2,25.7
Scene_09,satellite,xfeat_mnn,L09_0055,54,92.27,88.53,90.68,4096,429,7,0.0163,0.693,0.4099,9,False,PLE-08,,,3038.1,1798.9,1184.4,25.5
Scene_09,satellite,xfeat_mnn,L09_0056,55,92.13,88.3,90.49,4096,436,17,0.039,1.637,0.7987,9,True,,2.81,8.0,2791.6,1590.9,1144.2,25.9
Scene_09,satellite,xfeat_mnn,L09_0057,56,92.0,88.17,90.28,4096,416,12,0.0288,1.728,0.6813,9,True,,4.3765,8.0,2630.1,1519.8,1063.7,18.5
Scene_09,satellite,xfeat_mnn,L09_0058,57,91.98,88.02,90.32,4096,472,18,0.0381,1.854,0.5391,9,False,PLE-08,,,3125.6,1815.5,1248.0,28.4
Scene_09,satellite,xfeat_mnn,L09_0059,58,91.72,87.84,90.56,4096,485,7,0.0144,0.852,1.2036,9,True,,187.417,8.0,3097.7,1781.4,1252.4,22.0
Scene_09,satellite,xfeat_mnn,L09_0060,59,91.43,87.65,90.86,4096,502,7,0.0139,0.622,1.0321,9,True,,167.8494,8.0,2761.1,1656.1,1054.8,21.8
Scene_09,satellite,xfeat_mnn,L09_0061,60,91.04,87.58,90.79,4096,428,17,0.0397,1.486,1.2854,9,True,,3.6203,8.0,2853.5,1579.5,1224.1,21.2
Scene_09,satellite,xfeat_mnn,L09_0062,61,90.5,87.53,90.71,4096,476,10,0.021,1.454,12.6687,9,False,PLE-08,,,3146.3,1843.6,1239.5,30.7
Scene_09,satellite,xfeat_mnn,L09_0063,62,90.2,87.52,90.45,4096,443,13,0.0293,1.903,0.6801,9,True,,3.2853,8.0,2990.1,1747.5,1181.9,26.0
Scene_09,satellite,xfeat_mnn,L09_0064,63,90.01,87.38,90.81,4096,480,7,0.0146,0.78,0.3132,9,False,PLE-08,,,2669.6,1539.8,1075.2,26.9
Scene_09,satellite,xfeat_mnn,L09_0065,64,89.87,87.36,90.65,4096,479,6,0.0125,0.399,34.0356,9,False,PLE-08,,,3040.7,1769.4,1214.8,25.3
Scene_09,satellite,xfeat_mnn,L09_0066,65,89.9,87.4,90.57,4096,503,6,0.0119,0.739,5.5822,9,False,PLE-08,,,3106.2,1789.7,1248.8,29.8
Scene_09,satellite,xfeat_mnn,L09_0067,66,89.58,87.54,89.03,4096,504,5,0.0099,0.347,0.5842,9,False,PLE-08,,,2708.4,1639.7,998.7,28.9
Scene_09,satellite,xfeat_mnn,L09_0068,67,89.6,87.61,89.35,4096,480,6,0.0125,0.282,1.7041,9,False,PLE-08,,,2602.0,1457.6,1090.6,25.4
Scene_09,satellite,xfeat_mnn,L09_0069,68,90.01,87.81,89.47,4096,468,6,0.0128,0.608,0.0753,9,False,PLE-08,,,2924.6,1825.5,1046.9,23.8
Scene_09,satellite,xfeat_mnn,L09_0070,69,90.05,88.05,89.66,4096,444,8,0.018,1.316,1.6201,9,False,PLE-08,,,2556.3,1443.0,1058.6,26.6
Scene_09,satellite,xfeat_mnn,L09_0071,70,90.05,88.23,89.87,4096,371,8,0.0216,1.194,0.6274,9,False,PLE-08,,,2983.3,1703.9,1222.0,22.5
Scene_09,satellite,xfeat_mnn,L09_0072,71,90.25,88.33,90.11,4096,390,13,0.0333,1.6,0.2378,9,False,PLE-08,,,3017.5,1743.6,1214.4,24.7
Scene_09,satellite,xfeat_mnn,L09_0073,72,90.15,88.41,90.24,4096,438,23,0.0525,1.834,0.9645,9,True,,2.7746,8.0,2853.0,1702.3,1097.2,22.0
Scene_09,satellite,xfeat_mnn,L09_0074,73,90.22,88.45,90.42,4096,460,30,0.0652,1.988,2.6631,9,False,PLE-08,,,2766.2,1547.2,1166.3,24.4
Scene_09,satellite,xfeat_mnn,L09_0075,74,90.47,88.56,90.57,4096,459,25,0.0545,1.634,1.0927,9,True,,3.5507,8.0,2809.0,1610.5,1147.1,20.3
Scene_09,satellite,xfeat_mnn,L09_0076,75,90.71,88.64,90.67,4096,501,29,0.0579,1.878,1.5456,9,False,PLE-08,,,2716.0,1573.0,1084.9,29.7
Scene_09,satellite,xfeat_mnn,L09_0077,76,90.6,88.8,90.7,4096,460,12,0.0261,1.036,1.248,9,True,,3.3778,8.0,2794.8,1580.9,1162.5,19.8
Scene_09,satellite,xfeat_mnn,L09_0078,77,90.7,88.87,90.66,4096,427,20,0.0468,1.751,2.2722,9,False,PLE-08,,,3083.7,1828.7,1197.8,26.5
Scene_09,satellite,xfeat_mnn,L09_0079,78,90.43,88.91,90.7,4096,389,14,0.036,1.354,0.8029,9,True,,2.666,8.0,2989.9,1703.7,1226.7,27.7
Scene_09,satellite,xfeat_mnn,L09_0080,79,90.25,88.91,90.73,4096,420,12,0.0286,1.698,1.4587,9,False,PLE-08,,,2933.9,1671.4,1200.3,28.3
Scene_09,satellite,xfeat_mnn,L09_0081,80,90.48,88.9,90.75,4096,453,9,0.0199,1.839,0.8551,9,True,,1.7337,8.0,2945.8,1692.8,1192.2,28.9
