scene,mode,method,sample_id,frame_index,altitude_m,view_angle_deg,yaw_deg,keypoints,matches,inliers,inlier_ratio,reproj_err_px,scale,tiles_searched,plausible,reject_code,error_m,sigma_m,latency_ms,detect_ms,match_ms,ransac_ms
Scene_09,satellite,orb,L09_0012,11,93.11,87.99,148.84,4096,1268,7,0.0055,0.458,0.4716,9,False,PLE-08,,,828.9,152.3,576.7,49.0
Scene_09,satellite,orb,L09_0013,12,93.37,89.37,105.79,4096,1269,8,0.0063,0.945,2.6554,9,False,PLE-08,,,754.4,134.2,525.1,47.2
Scene_09,satellite,orb,L09_0014,13,92.56,89.78,93.72,4096,1215,11,0.0091,1.141,5.424,9,False,PLE-08,,,708.0,124.1,498.3,40.4
Scene_09,satellite,orb,L09_0015,14,93.57,89.73,93.19,4096,1260,10,0.0079,1.079,0.7589,9,True,,62.459,8.0,705.8,116.0,517.4,26.9
Scene_09,satellite,orb,L09_0016,15,93.74,89.85,93.35,4096,1172,6,0.0051,0.367,1.1192,9,False,PLE-08,,,697.7,113.1,500.5,49.6
Scene_09,satellite,orb,L09_0017,16,93.66,89.88,93.38,4096,1175,8,0.0068,0.876,0.3788,9,False,PLE-08,,,679.3,108.4,492.2,40.5
Scene_09,satellite,orb,L09_0018,17,93.23,89.83,93.36,4096,1175,10,0.0085,1.295,9.4838,9,False,PLE-08,,,697.0,119.9,474.5,49.2
Scene_09,satellite,orb,L09_0019,18,93.27,89.78,93.29,4096,1207,7,0.0058,0.696,11.5075,9,False,PLE-08,,,692.7,122.4,482.5,40.7
Scene_09,satellite,orb,L09_0020,19,93.36,89.93,93.43,4096,1171,6,0.0051,0.289,1.0545,9,False,PLE-08,,,707.8,111.1,502.7,47.3
Scene_09,satellite,orb,L09_0021,20,93.06,89.94,93.38,4096,1238,6,0.0048,0.38,0.5958,9,False,PLE-08,,,712.6,109.5,518.2,46.5
Scene_09,satellite,orb,L09_0022,21,93.23,89.81,93.04,4096,1243,6,0.0048,0.526,0.6462,9,False,PLE-08,,,731.6,115.9,531.5,45.8
Scene_09,satellite,orb,L09_0023,22,93.7,89.91,92.25,4096,1201,7,0.0058,0.235,0.6146,9,False,PLE-08,,,688.7,121.3,484.2,43.2
Scene_09,satellite,orb,L09_0024,23,93.92,89.94,91.82,4096,1158,6,0.0052,0.43,3.0576,9,False,PLE-08,,,743.5,126.3,532.6,42.6
Scene_09,satellite,orb,L09_0025,24,93.97,89.92,91.51,4096,1244,8,0.0064,0.767,0.4972,9,False,PLE-08,,,715.9,124.9,499.8,49.6
Scene_09,satellite,orb,L09_0026,25,93.93,89.76,91.42,4096,1286,9,0.007,1.079,0.7078,9,False,PLE-08,,,749.6,105.2,552.6,54.6
