scene,mode,method,sample_id,frame_index,altitude_m,view_angle_deg,yaw_deg,keypoints,matches,inliers,inlier_ratio,reproj_err_px,scale,tiles_searched,plausible,reject_code,error_m,sigma_m,latency_ms,detect_ms,match_ms,ransac_ms
Scene_09,satellite,sift,L09_0037,36,93.08,89.04,89.8,4096,1577,6,0.0038,0.0,1.5136,9,False,PLE-08,,,4995.7,717.2,4169.8,48.0
Scene_09,satellite,sift,L09_0038,37,93.22,89.04,89.87,4096,1504,6,0.004,0.002,0.336,9,False,PLE-08,,,5029.7,702.5,4220.4,48.0
Scene_09,satellite,sift,L09_0039,38,93.08,89.04,89.94,4096,1514,6,0.004,0.0,4.4585,9,False,PLE-08,,,4810.8,711.0,3992.0,42.0
Scene_09,satellite,sift,L09_0040,39,92.99,89.08,89.96,4096,1523,6,0.0039,0.103,2.116,9,False,PLE-08,,,4777.4,724.9,3974.8,47.2
Scene_09,satellite,sift,L09_0041,40,92.94,89.07,90.02,4096,1488,6,0.004,0.0,0.4644,9,False,PLE-08,,,4690.5,628.0,3959.2,45.5
Scene_09,satellite,sift,L09_0042,41,92.71,89.05,90.08,4096,1463,6,0.0041,,2.3089,9,False,PLE-08,,,4889.0,676.4,4105.4,44.9
Scene_09,satellite,sift,L09_0043,42,92.38,89.05,90.14,4096,1491,5,0.0034,0.001,1.8526,9,False,PLE-08,,,4839.2,663.2,4066.0,44.0
Scene_09,satellite,sift,L09_0044,43,92.29,89.04,90.17,4096,1426,6,0.0042,0.011,0.1501,9,False,PLE-08,,,4820.4,710.0,4007.4,40.0
Scene_09,satellite,sift,L09_0045,44,92.04,89.05,90.25,4096,1495,6,0.004,0.0,8.1132,9,False,PLE-08,,,4707.2,691.6,3941.0,43.5
Scene_09,satellite,sift,L09_0046,45,92.03,89.03,90.29,4096,1509,6,0.004,0.0,128.847,9,False,PLE-08,,,4863.5,663.4,4087.8,46.9
Scene_09,satellite,sift,L09_0047,46,92.11,89.09,90.26,4096,1517,6,0.004,0.0,0.5244,9,False,PLE-08,,,4727.6,670.1,3971.8,55.4
Scene_09,satellite,sift,L09_0048,47,92.18,89.13,90.3,4096,1460,6,0.0041,0.0,0.2421,9,False,PLE-08,,,4924.2,734.0,4106.8,48.3
Scene_09,satellite,sift,L09_0049,48,91.75,89.16,90.46,4096,1496,6,0.004,,1.7762,9,False,PLE-08,,,4768.2,694.3,3989.8,46.1
Scene_09,satellite,sift,L09_0050,49,91.77,89.16,91.13,4096,1496,7,0.0047,0.409,0.8411,9,False,PLE-08,,,4752.5,674.7,3966.4,45.0
Scene_09,satellite,sift,L09_0051,50,91.72,89.18,91.56,4096,1481,7,0.0047,0.001,0.071,9,False,PLE-08,,,4986.0,692.5,4168.5,49.7
Scene_09,satellite,sift,L09_0052,51,91.84,89.01,91.52,4096,1448,6,0.0041,0.0,3.7214,9,False,PLE-08,,,4869.4,766.2,3989.8,51.5
Scene_09,satellite,sift,L09_0053,52,91.96,88.9,91.21,4096,1482,6,0.004,0.0,4.8201,9,False,PLE-08,,,4816.4,718.6,3985.8,45.8
Scene_09,satellite,sift,L09_0054,53,92.21,88.65,90.92,4096,1505,6,0.004,0.0,0.5243,9,False,PLE-08,,,4873.3,664.6,4099.6,46.5
Scene_09,satellite,sift,L09_0055,54,92.27,88.53,90.68,4096,1467,5,0.0034,0.185,1.0821,9,True,,112.9297,8.0,4803.4,707.1,3993.1,40.0
Scene_09,satellite,sift,L09_0056,55,92.13,88.3,90.49,4096,1485,6,0.004,0.0,26.2911,9,False,PLE-08,,,4817.1,697.2,4011.6,45.5
Scene_09,satellite,sift,L09_0057,56,92.0,88.17,90.28,4096,1450,6,0.0041,0.0,0.6275,9,False,PLE-08,,,4905.1,682.3,4142.7,49.1
Scene_09,satellite,sift,L09_0058,57,91.98,88.02,90.32,4096,1441,6,0.0042,0.0,2.8091,9,False,PLE-08,,,4968.5,751.6,4137.7,45.8
Scene_09,satellite,sift,L09_0059,58,91.72,87.84,90.56,4096,1421,6,0.0042,0.225,0.1924,9,False,PLE-08,,,4854.8,741.0,4010.1,42.8
Scene_09,satellite,sift,L09_0060,59,91.43,87.65,90.86,4096,1506,5,0.0033,0.0,0.5884,9,False,PLE-08,,,4829.9,694.7,4029.0,44.4
Scene_09,satellite,sift,L09_0061,60,91.04,87.58,90.79,4096,1469,6,0.0041,0.0,0.4355,9,False,PLE-08,,,4771.4,715.0,3948.8,45.6
Scene_09,satellite,sift,L09_0062,61,90.5,87.53,90.71,4096,1509,6,0.004,0.001,1.0468,9,False,PLE-08,,,4661.1,681.6,3871.7,49.4
Scene_09,satellite,sift,L09_0063,62,90.2,87.52,90.45,4096,1531,6,0.0039,0.001,0.7763,9,False,PLE-08,,,4651.0,636.3,3911.4,45.4
Scene_09,satellite,sift,L09_0064,63,90.01,87.38,90.81,4096,1505,6,0.004,0.0,1.1684,9,False,PLE-08,,,4529.2,665.6,3790.4,45.1
Scene_09,satellite,sift,L09_0065,64,89.87,87.36,90.65,4096,1570,6,0.0038,0.001,1.5312,9,False,PLE-08,,,4719.4,729.8,3888.8,43.2
Scene_09,satellite,sift,L09_0066,65,89.9,87.4,90.57,4096,1534,6,0.0039,0.0,0.7206,9,False,PLE-08,,,4716.8,660.0,3950.7,49.6
Scene_09,satellite,sift,L09_0067,66,89.58,87.54,89.03,4096,1606,6,0.0037,0.0,2.5066,9,False,PLE-08,,,4689.8,724.6,3884.3,44.5
Scene_09,satellite,sift,L09_0068,67,89.6,87.61,89.35,4096,1525,6,0.0039,0.0,0.5386,9,False,PLE-08,,,4768.0,720.9,3923.0,48.0
Scene_09,satellite,sift,L09_0069,68,90.01,87.81,89.47,4096,1512,6,0.004,0.15,1.2629,9,False,PLE-08,,,4802.0,664.2,4039.6,43.3
Scene_09,satellite,sift,L09_0070,69,90.05,88.05,89.66,4096,1535,6,0.0039,0.261,6.7887,9,False,PLE-08,,,4681.3,670.6,3905.3,50.5
Scene_09,satellite,sift,L09_0071,70,90.05,88.23,89.87,4096,1508,6,0.004,0.0,0.7018,9,False,PLE-08,,,4801.1,689.9,3999.9,50.0
Scene_09,satellite,sift,L09_0072,71,90.25,88.33,90.11,4096,1509,6,0.004,0.0,2.3026,9,False,PLE-08,,,4637.6,634.0,3898.0,44.6
