scene,mode,method,sample_id,frame_index,altitude_m,view_angle_deg,yaw_deg,keypoints,matches,inliers,inlier_ratio,reproj_err_px,scale,tiles_searched,plausible,reject_code,error_m,sigma_m,latency_ms,detect_ms,match_ms,ransac_ms
Scene_09,satellite,akaze,L09_0027,26,93.83,89.53,91.31,2009,839,5,0.006,0.277,0.2483,9,False,PLE-08,,,1014.7,632.7,314.1,29.8
Scene_09,satellite,akaze,L09_0028,27,93.36,89.2,91.18,2299,875,5,0.0057,0.106,1.401,9,False,PLE-08,,,973.0,549.7,360.8,32.2
Scene_09,satellite,akaze,L09_0029,28,93.19,89.08,90.45,2462,999,5,0.005,0.031,0.1259,9,False,PLE-08,,,958.2,518.6,373.5,33.1
Scene_09,satellite,akaze,L09_0030,29,93.26,89.05,90.26,2666,1015,5,0.0049,0.077,0.574,9,False,PLE-08,,,1027.9,518.3,438.5,35.4
Scene_09,satellite,akaze,L09_0031,30,93.22,89.06,90.15,2820,1042,5,0.0048,0.213,0.1076,9,False,PLE-08,,,1027.7,519.7,439.7,34.6
Scene_09,satellite,akaze,L09_0032,31,93.11,89.06,90.38,3064,1074,5,0.0047,0.221,0.8957,9,False,PLE-08,,,1103.0,532.6,502.6,36.0
Scene_09,satellite,akaze,L09_0033,32,93.08,89.12,90.19,3324,1124,5,0.0044,0.324,0.3402,9,False,PLE-08,,,1146.3,525.0,548.9,38.9
Scene_09,satellite,akaze,L09_0034,33,93.2,89.0,90.01,3506,1117,5,0.0045,0.065,2.1971,9,False,PLE-08,,,1232.0,555.5,596.9,39.5
Scene_09,satellite,akaze,L09_0035,34,93.17,88.96,89.77,3331,1076,5,0.0046,0.237,0.249,9,False,PLE-08,,,1310.6,564.6,665.5,38.1
Scene_09,satellite,akaze,L09_0036,35,93.24,89.05,89.72,2993,1030,6,0.0058,0.71,0.4459,9,False,PLE-08,,,1197.8,589.2,538.4,33.3
Scene_09,satellite,akaze,L09_0037,36,93.08,89.04,89.8,2777,1011,5,0.0049,0.043,4.181,9,False,PLE-08,,,1023.2,530.9,422.2,37.5
Scene_09,satellite,akaze,L09_0038,37,93.22,89.04,89.87,2637,1018,5,0.0049,0.061,2.1345,9,False,PLE-08,,,979.7,516.2,395.1,34.4
Scene_09,satellite,akaze,L09_0039,38,93.08,89.04,89.94,2701,991,5,0.005,0.169,1.6402,9,False,PLE-08,,,985.0,518.2,400.5,33.8
Scene_09,satellite,akaze,L09_0040,39,92.99,89.08,89.96,2599,985,5,0.0051,0.094,2.842,9,False,PLE-08,,,983.1,529.5,391.7,33.4
Scene_09,satellite,akaze,L09_0041,40,92.94,89.07,90.02,2498,939,6,0.0064,0.884,0.7281,9,False,PLE-08,,,922.6,487.4,375.4,30.6
Scene_09,satellite,akaze,L09_0042,41,92.71,89.05,90.08,2348,929,6,0.0065,0.091,0.5114,9,False,PLE-08,,,935.3,510.6,361.2,34.8
Scene_09,satellite,akaze,L09_0043,42,92.38,89.05,90.14,2162,904,7,0.0077,0.648,0.1659,9,False,PLE-08,,,917.1,527.6,327.5,33.6
Scene_09,satellite,akaze,L09_0044,43,92.29,89.04,90.17,2064,863,6,0.007,0.467,0.435,9,False,PLE-08,,,889.7,499.2,327.2,31.3
Scene_09,satellite,akaze,L09_0045,44,92.04,89.05,90.25,2076,842,5,0.0059,0.024,0.6841,9,True,,97.3313,8.0,859.2,483.5,317.2,23.0
Scene_09,satellite,akaze,L09_0046,45,92.03,89.03,90.29,1998,838,6,0.0072,0.705,0.8939,9,False,PLE-08,,,849.2,480.0,307.7,32.8
Scene_09,satellite,akaze,L09_0047,46,92.11,89.09,90.26,1982,843,5,0.0059,0.15,0.1354,9,False,PLE-08,,,885.8,507.5,312.9,31.7
Scene_09,satellite,akaze,L09_0048,47,92.18,89.13,90.3,1918,824,5,0.0061,0.078,0.2288,9,False,PLE-08,,,881.2,512.6,305.0,30.5
Scene_09,satellite,akaze,L09_0049,48,91.75,89.16,90.46,1538,715,6,0.0084,0.735,0.4427,9,False,PLE-08,,,823.8,496.5,265.8,30.7
Scene_09,satellite,akaze,L09_0050,49,91.77,89.16,91.13,2053,825,5,0.0061,0.109,0.8241,9,False,PLE-08,,,892.6,515.9,312.8,33.4
Scene_09,satellite,akaze,L09_0051,50,91.72,89.18,91.56,2067,873,5,0.0057,0.366,1.1285,9,False,PLE-08,,,1056.9,575.3,414.3,35.3
Scene_09,satellite,akaze,L09_0052,51,91.84,89.01,91.52,2078,861,5,0.0058,0.076,1.898,9,False,PLE-08,,,905.2,531.8,309.8,31.7
Scene_09,satellite,akaze,L09_0053,52,91.96,88.9,91.21,1992,834,5,0.006,0.306,0.1519,9,False,PLE-08,,,866.0,510.3,293.6,31.2
Scene_09,satellite,akaze,L09_0054,53,92.21,88.65,90.92,2086,855,6,0.007,0.501,0.9032,9,False,PLE-08,,,902.9,517.9,319.3,29.7
Scene_09,satellite,akaze,L09_0055,54,92.27,88.53,90.68,2182,836,6,0.0072,0.744,0.9542,9,True,,42.2129,8.0,910.2,517.7,330.2,20.2
Scene_09,satellite,akaze,L09_0056,55,92.13,88.3,90.49,2153,843,6,0.0071,0.727,0.2203,9,False,PLE-08,,,905.9,505.9,328.5,29.0
Scene_09,satellite,akaze,L09_0057,56,92.0,88.17,90.28,2243,909,6,0.0066,0.616,1.3213,9,False,PLE-08,,,897.7,489.2,347.5,29.6
Scene_09,satellite,akaze,L09_0058,57,91.98,88.02,90.32,2341,918,6,0.0065,0.624,1.1524,9,False,PLE-08,,,963.0,520.2,374.7,33.5
Scene_09,satellite,akaze,L09_0059,58,91.72,87.84,90.56,2326,885,5,0.0056,0.265,3.4463,9,False,PLE-08,,,994.8,556.6,370.6,31.2
Scene_09,satellite,akaze,L09_0060,59,91.43,87.65,90.86,2586,970,6,0.0062,0.313,0.2245,9,False,PLE-08,,,1008.9,526.0,420.3,34.0
Scene_09,satellite,akaze,L09_0061,60,91.04,87.58,90.79,2487,972,5,0.0051,0.095,0.6042,9,False,PLE-08,,,1038.0,558.9,407.8,34.2
Scene_09,satellite,akaze,L09_0062,61,90.5,87.53,90.71,2595,999,5,0.005,0.019,0.2115,9,False,PLE-08,,,1004.9,533.4,405.8,36.2
Scene_09,satellite,akaze,L09_0063,62,90.2,87.52,90.45,2762,1050,6,0.0057,0.496,6.0682,9,False,PLE-08,,,1041.5,529.4,439.0,42.0
Scene_09,satellite,akaze,L09_0064,63,90.01,87.38,90.81,3037,1135,5,0.0044,0.063,0.2442,9,False,PLE-08,,,1068.8,523.2,464.5,39.6
Scene_09,satellite,akaze,L09_0065,64,89.87,87.36,90.65,3241,1124,5,0.0044,0.294,0.6003,9,False,PLE-08,,,1101.7,526.1,500.2,38.7
Scene_09,satellite,akaze,L09_0066,65,89.9,87.4,90.57,3451,1165,5,0.0043,0.117,0.401,9,False,PLE-08,,,1249.1,527.3,652.2,40.2
Scene_09,satellite,akaze,L09_0067,66,89.58,87.54,89.03,1812,780,5,0.0064,0.103,0.1205,9,False,PLE-08,,,981.3,546.7,368.5,32.7
Scene_09,satellite,akaze,L09_0068,67,89.6,87.61,89.35,3241,1106,5,0.0045,0.065,14.839,9,False,PLE-08,,,1305.8,565.4,661.5,44.2
Scene_09,satellite,akaze,L09_0069,68,90.01,87.81,89.47,3048,1012,5,0.0049,0.124,5.2614,9,False,PLE-08,,,1250.0,557.2,619.3,39.0
Scene_09,satellite,akaze,L09_0070,69,90.05,88.05,89.66,2748,1007,5,0.005,0.164,1.4745,9,False,PLE-08,,,1157.0,523.4,562.0,38.8
Scene_09,satellite,akaze,L09_0071,70,90.05,88.23,89.87,2281,853,5,0.0059,0.178,0.0154,9,False,PLE-08,,,1046.6,542.0,426.1,42.1
Scene_09,satellite,akaze,L09_0072,71,90.25,88.33,90.11,2106,871,5,0.0057,0.267,0.0894,9,False,PLE-08,,,932.1,524.7,343.3,30.5
Scene_09,satellite,akaze,L09_0073,72,90.15,88.41,90.24,1944,837,6,0.0072,0.487,0.5787,9,False,PLE-08,,,863.7,500.4,300.7,34.5
Scene_09,satellite,akaze,L09_0074,73,90.22,88.45,90.42,2001,835,5,0.006,0.164,0.9423,9,False,PLE-08,,,905.7,534.3,311.7,31.1
Scene_09,satellite,akaze,L09_0075,74,90.47,88.56,90.57,2079,831,5,0.006,0.053,1.496,9,False,PLE-08,,,909.7,518.8,330.4,29.3
Scene_09,satellite,akaze,L09_0076,75,90.71,88.64,90.67,2062,836,5,0.006,0.309,46.1554,9,False,PLE-08,,,897.2,489.5,345.8,31.6
Scene_09,satellite,akaze,L09_0077,76,90.6,88.8,90.7,2063,860,6,0.007,0.225,0.1848,9,False,PLE-08,,,932.0,516.2,349.0,30.4
Scene_09,satellite,akaze,L09_0078,77,90.7,88.87,90.66,1936,809,7,0.0087,0.42,4.1541,9,False,PLE-08,,,892.9,535.2,296.1,31.2
Scene_09,satellite,akaze,L09_0079,78,90.43,88.91,90.7,1761,750,6,0.008,0.665,0.2862,9,False,PLE-08,,,914.4,513.5,334.6,32.2
Scene_09,satellite,akaze,L09_0080,79,90.25,88.91,90.73,1763,744,5,0.0067,0.037,0.1521,9,False,PLE-08,,,938.3,518.4,352.5,32.2
Scene_09,satellite,akaze,L09_0081,80,90.48,88.9,90.75,1702,736,5,0.0068,0.11,1.9378,9,False,PLE-08,,,895.2,527.3,300.8,30.2
Scene_09,satellite,akaze,L09_0082,81,90.34,88.9,90.64,1556,716,6,0.0084,0.382,0.4075,9,False,PLE-08,,,888.2,517.6,311.6,29.4
Scene_09,satellite,akaze,L09_0083,82,90.25,88.83,90.66,1472,698,5,0.0072,0.164,0.0506,9,False,PLE-08,,,883.2,530.6,283.3,35.6
Scene_09,satellite,akaze,L09_0084,83,90.3,88.78,90.73,1283,678,5,0.0074,0.145,0.2872,9,False,PLE-08,,,758.5,495.5,208.8,26.3
Scene_09,satellite,akaze,L09_0085,84,90.21,88.71,92.84,714,419,5,0.0119,0.343,0.2434,9,False,PLE-08,,,683.7,488.7,141.6,25.3
Scene_09,satellite,akaze,L09_0086,85,90.26,88.71,94.23,1547,664,5,0.0075,0.13,0.0672,9,False,PLE-08,,,944.9,640.8,240.1,31.2
Scene_09,satellite,akaze,L09_0087,86,90.17,89.0,91.81,1375,635,6,0.0094,0.287,0.5783,9,False,PLE-08,,,763.9,489.4,215.7,26.5
Scene_09,satellite,akaze,L09_0088,87,90.22,88.86,91.53,1309,638,5,0.0078,0.045,2.235,9,False,PLE-08,,,775.0,511.8,204.7,28.7
Scene_09,satellite,akaze,L09_0089,88,90.36,88.65,91.32,1292,596,5,0.0084,0.061,0.2073,9,False,PLE-08,,,745.6,490.8,194.8,28.5
Scene_09,satellite,akaze,L09_0090,89,90.32,88.41,91.0,1391,661,5,0.0076,0.122,1.997,9,False,PLE-08,,,756.1,481.8,212.7,27.3
Scene_09,satellite,akaze,L09_0091,90,90.38,88.2,90.75,1407,619,5,0.0081,0.046,0.7474,9,False,PLE-08,,,795.1,500.7,235.8,30.1
Scene_09,satellite,akaze,L09_0092,91,90.57,87.96,90.47,1454,695,6,0.0086,0.508,0.2695,9,False,PLE-08,,,786.0,487.4,239.9,29.1
Scene_09,satellite,akaze,L09_0093,92,90.87,87.87,90.18,1632,732,5,0.0068,0.145,5.9323,9,False,PLE-08,,,794.6,472.1,261.2,28.0
Scene_09,satellite,akaze,L09_0094,93,91.04,87.77,89.88,1784,795,6,0.0075,0.492,0.1186,9,False,PLE-08,,,841.4,499.9,280.0,31.8
Scene_09,satellite,akaze,L09_0095,94,91.35,87.66,89.63,1847,782,6,0.0077,0.504,0.0234,9,False,PLE-08,,,928.9,535.9,329.4,34.0
Scene_09,satellite,akaze,L09_0096,95,91.73,87.66,89.37,1977,800,9,0.0112,1.917,8.4675,9,False,PLE-08,,,943.3,542.8,335.5,31.4
Scene_09,satellite,akaze,L09_0097,96,91.77,87.62,89.13,1966,815,5,0.0061,0.075,0.5773,9,False,PLE-08,,,930.6,544.3,316.6,34.0
Scene_09,satellite,akaze,L09_0098,97,92.12,87.6,88.99,2042,835,18,0.0216,1.927,1.518,9,False,PLE-08,,,902.3,535.6,301.5,33.5
Scene_09,satellite,akaze,L09_0099,98,92.34,87.59,88.91,2075,824,5,0.0061,0.068,0.8959,9,False,PLE-08,,,905.9,507.6,327.4,31.8
Scene_09,satellite,akaze,L09_0100,99,92.46,87.65,88.74,2207,858,5,0.0058,0.021,0.1708,9,False,PLE-08,,,937.3,519.3,347.3,37.8
Scene_09,satellite,akaze,L09_0101,100,92.51,87.62,88.7,2433,938,5,0.0053,0.131,2.8669,9,False,PLE-08,,,1021.9,572.3,386.0,33.5
Scene_09,satellite,akaze,L09_0102,101,92.5,87.61,88.66,2548,951,5,0.0053,0.196,3.5732,9,False,PLE-08,,,1080.5,598.6,407.4,35.6
Scene_09,satellite,akaze,L09_0103,102,92.32,87.59,87.78,1503,694,5,0.0072,0.03,0.2428,9,False,PLE-08,,,949.9,638.0,250.1,28.3
Scene_09,satellite,akaze,L09_0104,103,91.89,87.75,87.44,2980,995,5,0.005,0.169,0.2827,9,False,PLE-08,,,1210.6,674.1,462.8,40.4
Scene_09,satellite,akaze,L09_0105,104,91.93,87.99,87.98,2674,985,5,0.0051,0.248,2.8305,9,False,PLE-08,,,1023.8,551.9,407.3,34.9
Scene_09,satellite,akaze,L09_0106,105,91.84,88.15,88.18,2497,907,5,0.0055,0.082,0.4992,9,False,PLE-08,,,1013.2,578.9,371.3,32.4
Scene_09,satellite,akaze,L09_0107,106,91.91,88.23,88.39,2241,864,6,0.0069,0.61,1.4391,9,False,PLE-08,,,946.7,544.0,339.5,32.7
Scene_09,satellite,akaze,L09_0108,107,91.77,88.31,88.57,2203,826,5,0.0061,0.035,4.4313,9,False,PLE-08,,,908.3,504.2,333.8,35.6
Scene_09,satellite,akaze,L09_0109,108,91.82,88.36,88.79,2171,886,5,0.0056,0.099,0.202,9,False,PLE-08,,,939.3,531.2,333.2,40.4
Scene_09,satellite,akaze,L09_0110,109,91.92,88.49,88.96,2255,879,6,0.0068,0.592,1.1493,9,False,PLE-08,,,921.3,510.7,347.1,32.0
Scene_09,satellite,akaze,L09_0111,110,92.05,88.53,89.18,2272,933,5,0.0054,0.086,0.4461,9,False,PLE-08,,,922.1,499.1,352.0,33.6
Scene_09,satellite,akaze,L09_0112,111,92.0,88.56,89.28,2186,883,7,0.0079,1.03,0.1451,9,False,PLE-08,,,916.7,523.7,330.6,30.7
Scene_09,satellite,akaze,L09_0113,112,91.94,88.57,89.4,2163,888,6,0.0068,0.524,0.1749,9,False,PLE-08,,,988.7,552.4,363.7,34.5
Scene_09,satellite,akaze,L09_0114,113,91.73,88.57,89.53,2049,807,5,0.0062,0.217,0.4589,9,False,PLE-08,,,935.8,521.9,349.1,31.3
Scene_09,satellite,akaze,L09_0115,114,91.69,88.57,89.63,1894,784,6,0.0077,0.485,0.6995,9,False,PLE-08,,,929.5,526.4,332.5,28.9
Scene_09,satellite,akaze,L09_0116,115,91.74,88.57,89.86,1886,738,5,0.0068,0.096,0.3527,9,False,PLE-08,,,982.4,533.3,383.1,32.3
Scene_09,satellite,akaze,L09_0117,116,91.99,88.61,89.97,1913,802,7,0.0087,1.404,0.4329,9,False,PLE-08,,,1144.4,661.8,409.1,36.6
Scene_09,satellite,akaze,L09_0118,117,91.84,88.67,90.02,1852,786,5,0.0064,0.212,0.4934,9,False,PLE-08,,,920.4,546.3,297.6,34.0
Scene_09,satellite,akaze,L09_0119,118,91.51,88.68,89.99,1811,789,5,0.0063,0.174,0.3676,9,False,PLE-08,,,840.3,496.9,280.5,30.9
Scene_09,satellite,akaze,L09_0120,119,91.17,88.69,89.94,1808,794,5,0.0063,0.085,0.6276,9,False,PLE-08,,,824.8,464.0,295.3,32.6
Scene_09,satellite,akaze,L09_0121,120,91.09,88.54,91.94,1009,561,5,0.0089,0.13,0.3134,9,False,PLE-08,,,694.0,485.8,152.0,27.8
Scene_09,satellite,akaze,L09_0122,121,91.2,88.55,92.34,2262,866,6,0.0069,0.666,5.2863,9,False,PLE-08,,,948.7,532.9,349.7,35.7
Scene_09,satellite,akaze,L09_0123,122,91.15,88.63,90.98,2099,834,5,0.006,0.133,1.5154,9,False,PLE-08,,,883.3,503.1,315.4,33.0
Scene_09,satellite,akaze,L09_0124,123,90.88,88.47,90.7,1967,828,5,0.006,0.039,6.5598,9,False,PLE-08,,,939.9,486.4,386.9,32.3
Scene_09,satellite,akaze,L09_0125,124,91.15,88.28,89.75,1899,777,6,0.0077,0.801,1.2264,9,False,PLE-08,,,887.5,491.2,338.2,29.6
Scene_09,satellite,akaze,L09_0479,125,98.89,89.97,99.83,4096,1187,5,0.0042,0.305,0.1112,9,False,PLE-08,,,1887.2,1009.5,800.4,37.0
Scene_09,satellite,akaze,L09_0480,126,93.96,89.89,97.6,3873,1159,5,0.0043,0.192,1.4809,9,False,PLE-08,,,1663.1,886.2,702.5,40.7
Scene_09,satellite,akaze,L09_0481,127,88.96,89.94,97.02,3528,1123,5,0.0045,0.197,0.0433,9,False,PLE-08,,,1533.6,795.6,661.5,38.1
Scene_09,satellite,akaze,L09_0482,128,83.97,89.92,96.45,3205,1075,5,0.0047,0.051,0.2323,9,False,PLE-08,,,1113.3,540.8,505.8,39.7
Scene_09,satellite,akaze,L09_0483,129,79.04,89.87,96.35,2750,999,6,0.006,0.748,0.2375,9,False,PLE-08,,,1007.7,494.9,442.4,40.0
Scene_09,satellite,akaze,L09_0484,130,75.18,89.8,96.05,2344,899,6,0.0067,0.957,3.1244,9,False,PLE-08,,,844.2,415.8,367.2,34.5
Scene_09,satellite,akaze,L09_0485,131,70.97,89.78,95.96,1988,824,6,0.0073,0.454,2.236,9,False,PLE-08,,,766.5,403.3,306.3,33.4
Scene_09,satellite,akaze,L09_0486,132,66.91,89.57,95.6,1723,753,5,0.0066,0.087,0.3069,9,False,PLE-08,,,647.2,325.7,268.3,28.7
Scene_09,satellite,akaze,L09_0487,133,62.89,89.46,95.74,1496,665,5,0.0075,0.227,0.0304,9,False,PLE-08,,,559.6,284.8,225.9,27.5
